Timestamp,PendingId,MarketCondition,Confidence,Band,Action,LotEngine,LotAdjusted,Entry,TP,SL,ATR,H4Level,LatencyMs,OwnerRule,Reason,Activation
2026-07-30T09:11:07.406Z,9,"Weak Trend",59.04,HIGH_RISK,FREEZE,0.5,0.5,2656.4,2666.5,2651,8,3,0.0129,"MaxFreeze=30min","ExecConf=59 Band=HIGH_RISK Spread=75 Vol=40 Trend=45 News=75 Broker=85 | MaxFreeze=30min",PENDING_ONLY
2026-07-30T09:11:07.406Z,10,"Weak Trend",59.04,HIGH_RISK,FREEZE,0.5,0.5,2654.5,2667,2651.5,8,4,0.0141,"MaxFreeze=30min","ExecConf=59 Band=HIGH_RISK Spread=75 Vol=40 Trend=45 News=75 Broker=85 | MaxFreeze=30min",PENDING_ONLY
2026-07-30T09:11:07.406Z,11,"Weak Trend",59.04,HIGH_RISK,FREEZE,0.5,0.5,2656.2,2667.5,2652,8,5,0.0149,"MaxFreeze=30min","ExecConf=59 Band=HIGH_RISK Spread=75 Vol=40 Trend=45 News=75 Broker=85 | MaxFreeze=30min",PENDING_ONLY
2026-07-30T09:11:07.407Z,12,"Weak Trend",59.04,HIGH_RISK,FREEZE,0.5,0.5,2657.9,2668,2652.5,8,6,0.0142,"MaxFreeze=30min","ExecConf=59 Band=HIGH_RISK Spread=75 Vol=40 Trend=45 News=75 Broker=85 | MaxFreeze=30min",PENDING_ONLY
2026-07-30T09:11:07.407Z,13,"Weak Trend",59.04,HIGH_RISK,FREEZE,0.5,0.5,2656,2668.5,2653,8,1,0.0131,"MaxFreeze=30min","ExecConf=59 Band=HIGH_RISK Spread=75 Vol=40 Trend=45 News=75 Broker=85 | MaxFreeze=30min",PENDING_ONLY
2026-07-30T09:11:07.413Z,14,"Weak Trend",59.04,HIGH_RISK,FREEZE,0.5,0.5,2657.7,2669,2653.5,8,2,0.0453,"MaxFreeze=30min","ExecConf=59 Band=HIGH_RISK Spread=75 Vol=40 Trend=45 News=75 Broker=85 | MaxFreeze=30min",PENDING_ONLY
2026-07-30T09:11:07.414Z,15,"Weak Trend",59.04,HIGH_RISK,FREEZE,0.5,0.5,2659.4,2669.5,2654,8,3,0.0377,"MaxFreeze=30min","ExecConf=59 Band=HIGH_RISK Spread=75 Vol=40 Trend=45 News=75 Broker=85 | MaxFreeze=30min",PENDING_ONLY
2026-07-30T09:11:07.414Z,16,"Weak Trend",59.04,HIGH_RISK,FREEZE,0.5,0.5,2657.5,2670,2654.5,8,4,0.0316,"MaxFreeze=30min","ExecConf=59 Band=HIGH_RISK Spread=75 Vol=40 Trend=45 News=75 Broker=85 | MaxFreeze=30min",PENDING_ONLY
2026-07-30T09:11:07.414Z,17,"Weak Trend",59.04,HIGH_RISK,FREEZE,0.5,0.5,2659.2,2670.5,2655,8,5,0.0298,"MaxFreeze=30min","ExecConf=59 Band=HIGH_RISK Spread=75 Vol=40 Trend=45 News=75 Broker=85 | MaxFreeze=30min",PENDING_ONLY
2026-07-30T09:11:07.414Z,18,"Weak Trend",59.04,HIGH_RISK,FREEZE,0.5,0.5,2660.9,2671,2655.5,8,6,0.0195,"MaxFreeze=30min","ExecConf=59 Band=HIGH_RISK Spread=75 Vol=40 Trend=45 News=75 Broker=85 | MaxFreeze=30min",PENDING_ONLY
2026-07-30T09:11:07.414Z,19,"Weak Trend",59.04,HIGH_RISK,FREEZE,0.5,0.5,2659,2671.5,2656,8,1,0.0128,"MaxFreeze=30min","ExecConf=59 Band=HIGH_RISK Spread=75 Vol=40 Trend=45 News=75 Broker=85 | MaxFreeze=30min",PENDING_ONLY
2026-07-30T09:11:07.414Z,20,"Weak Trend",59.04,HIGH_RISK,FREEZE,0.5,0.5,2660.7,2672,2656.5,8,2,0.0179,"MaxFreeze=30min","ExecConf=59 Band=HIGH_RISK Spread=75 Vol=40 Trend=45 News=75 Broker=85 | MaxFreeze=30min",PENDING_ONLY
2026-07-30T09:11:07.414Z,21,"Weak Trend",59.04,HIGH_RISK,FREEZE,0.5,0.5,2662.4,2672.5,2657,8,3,0.0293,"MaxFreeze=30min","ExecConf=59 Band=HIGH_RISK Spread=75 Vol=40 Trend=45 News=75 Broker=85 | MaxFreeze=30min",PENDING_ONLY
2026-07-30T09:11:07.414Z,22,"Weak Trend",59.04,HIGH_RISK,FREEZE,0.5,0.5,2660.5,2673,2657.5,8,4,0.0140,"MaxFreeze=30min","ExecConf=59 Band=HIGH_RISK Spread=75 Vol=40 Trend=45 News=75 Broker=85 | MaxFreeze=30min",PENDING_ONLY
2026-07-30T09:11:07.414Z,23,"Weak Trend",59.04,HIGH_RISK,FREEZE,0.5,0.5,2662.2,2673.5,2658,8,5,0.0390,"MaxFreeze=30min","ExecConf=59 Band=HIGH_RISK Spread=75 Vol=40 Trend=45 News=75 Broker=85 | MaxFreeze=30min",PENDING_ONLY
2026-07-30T09:11:07.414Z,24,"Weak Trend",59.04,HIGH_RISK,FREEZE,0.5,0.5,2663.9,2674,2658.5,8,6,0.0128,"MaxFreeze=30min","ExecConf=59 Band=HIGH_RISK Spread=75 Vol=40 Trend=45 News=75 Broker=85 | MaxFreeze=30min",PENDING_ONLY
2026-07-30T09:11:07.415Z,25,"Weak Trend",59.04,HIGH_RISK,FREEZE,0.5,0.5,2662,2674.5,2659,8,1,0.0121,"MaxFreeze=30min","ExecConf=59 Band=HIGH_RISK Spread=75 Vol=40 Trend=45 News=75 Broker=85 | MaxFreeze=30min",PENDING_ONLY
2026-07-30T09:11:07.415Z,26,"Weak Trend",59.04,HIGH_RISK,FREEZE,0.5,0.5,2663.7,2675,2659.5,8,2,0.0140,"MaxFreeze=30min","ExecConf=59 Band=HIGH_RISK Spread=75 Vol=40 Trend=45 News=75 Broker=85 | MaxFreeze=30min",PENDING_ONLY
2026-07-30T09:11:07.415Z,27,"Weak Trend",59.04,HIGH_RISK,FREEZE,0.5,0.5,2665.4,2675.5,2660,8,3,0.0128,"MaxFreeze=30min","ExecConf=59 Band=HIGH_RISK Spread=75 Vol=40 Trend=45 News=75 Broker=85 | MaxFreeze=30min",PENDING_ONLY
2026-07-30T09:11:07.415Z,28,"Weak Trend",59.04,HIGH_RISK,FREEZE,0.5,0.5,2663.5,2676,2660.5,8,4,0.0129,"MaxFreeze=30min","ExecConf=59 Band=HIGH_RISK Spread=75 Vol=40 Trend=45 News=75 Broker=85 | MaxFreeze=30min",PENDING_ONLY
2026-07-30T09:11:07.415Z,29,"Weak Trend",59.04,HIGH_RISK,FREEZE,0.5,0.5,2665.2,2676.5,2661,8,5,0.0132,"MaxFreeze=30min","ExecConf=59 Band=HIGH_RISK Spread=75 Vol=40 Trend=45 News=75 Broker=85 | MaxFreeze=30min",PENDING_ONLY
2026-07-30T09:11:07.415Z,30,"Weak Trend",59.04,HIGH_RISK,FREEZE,0.5,0.5,2666.9,2677,2661.5,8,6,0.0128,"MaxFreeze=30min","ExecConf=59 Band=HIGH_RISK Spread=75 Vol=40 Trend=45 News=75 Broker=85 | MaxFreeze=30min",PENDING_ONLY
2026-07-30T09:11:07.415Z,31,"Weak Trend",59.04,HIGH_RISK,FREEZE,0.5,0.5,2665,2677.5,2662,8,1,0.0116,"MaxFreeze=30min","ExecConf=59 Band=HIGH_RISK Spread=75 Vol=40 Trend=45 News=75 Broker=85 | MaxFreeze=30min",PENDING_ONLY
2026-07-30T09:11:07.415Z,32,"Weak Trend",59.04,HIGH_RISK,FREEZE,0.5,0.5,2666.7,2678,2662.5,8,2,0.0125,"MaxFreeze=30min","ExecConf=59 Band=HIGH_RISK Spread=75 Vol=40 Trend=45 News=75 Broker=85 | MaxFreeze=30min",PENDING_ONLY
2026-07-30T09:11:07.415Z,33,"Weak Trend",59.04,HIGH_RISK,FREEZE,0.5,0.5,2668.4,2678.5,2663,8,3,0.0126,"MaxFreeze=30min","ExecConf=59 Band=HIGH_RISK Spread=75 Vol=40 Trend=45 News=75 Broker=85 | MaxFreeze=30min",PENDING_ONLY
2026-07-30T09:11:07.415Z,34,"Weak Trend",59.04,HIGH_RISK,FREEZE,0.5,0.5,2666.5,2679,2663.5,8,4,0.0143,"MaxFreeze=30min","ExecConf=59 Band=HIGH_RISK Spread=75 Vol=40 Trend=45 News=75 Broker=85 | MaxFreeze=30min",PENDING_ONLY
2026-07-30T09:11:07.415Z,35,"Weak Trend",59.04,HIGH_RISK,FREEZE,0.5,0.5,2668.2,2679.5,2664,8,5,0.0113,"MaxFreeze=30min","ExecConf=59 Band=HIGH_RISK Spread=75 Vol=40 Trend=45 News=75 Broker=85 | MaxFreeze=30min",PENDING_ONLY
2026-07-30T09:11:07.415Z,36,"Weak Trend",59.04,HIGH_RISK,FREEZE,0.5,0.5,2669.9,2680,2664.5,8,6,0.0253,"MaxFreeze=30min","ExecConf=59 Band=HIGH_RISK Spread=75 Vol=40 Trend=45 News=75 Broker=85 | MaxFreeze=30min",PENDING_ONLY
2026-07-30T09:11:07.415Z,37,"Weak Trend",59.04,HIGH_RISK,FREEZE,0.5,0.5,2668,2680.5,2665,8,1,0.0147,"MaxFreeze=30min","ExecConf=59 Band=HIGH_RISK Spread=75 Vol=40 Trend=45 News=75 Broker=85 | MaxFreeze=30min",PENDING_ONLY
2026-07-30T09:11:07.416Z,38,"Weak Trend",59.04,HIGH_RISK,FREEZE,0.5,0.5,2669.7,2681,2665.5,8,2,0.3702,"MaxFreeze=30min","ExecConf=59 Band=HIGH_RISK Spread=75 Vol=40 Trend=45 News=75 Broker=85 | MaxFreeze=30min",PENDING_ONLY
2026-07-30T09:11:07.417Z,39,"Weak Trend",59.04,HIGH_RISK,FREEZE,0.5,0.5,2671.4,2681.5,2666,8,3,0.0219,"MaxFreeze=30min","ExecConf=59 Band=HIGH_RISK Spread=75 Vol=40 Trend=45 News=75 Broker=85 | MaxFreeze=30min",PENDING_ONLY
2026-07-30T09:11:07.417Z,40,"Weak Trend",59.04,HIGH_RISK,FREEZE,0.5,0.5,2669.5,2682,2666.5,8,4,0.0148,"MaxFreeze=30min","ExecConf=59 Band=HIGH_RISK Spread=75 Vol=40 Trend=45 News=75 Broker=85 | MaxFreeze=30min",PENDING_ONLY
